,AG,AL,C,CS,CU,FG,HC,I,J,JD,L,M,MA,NI,OI,P,PB,PP,RB,RU,SF,SR,TA,V,Y,ZC
2012-08-13,0.015854,-0.00356,-0.01049,,-0.01535,,,,-0.05219,,-0.03006,-0.09647,,,-0.10866,0.01342,-0.00927,,,-0.0386,,-0.09218,-0.04428,-0.02556,0.002779,
2012-08-14,0.011767,-0.0039,-0.00722,,-0.01817,,,,-0.07934,,-0.02957,-0.10505,,,-0.10951,0.000588,-0.0093,,,-0.05309,,-0.10521,-0.04759,-0.02932,-0.00186,
2012-08-15,0.014298,-0.0039,-0.00432,,-0.01163,,,,-0.08718,,-0.03234,-0.08791,,,-0.10348,0.014441,-0.00965,,,-0.03322,,-0.09302,-0.04405,-0.02556,0.001451,
2012-08-16,0.013776,-0.00717,-0.01129,,-0.01682,,,,-0.06564,,-0.02809,-0.09243,,,-0.10348,0.020753,-0.01336,,,-0.02169,,-0.06568,-0.02879,-0.01955,-0.00041,
2012-08-17,0.017413,-0.00521,-0.01492,,-0.0123,,,,-0.04726,,-0.02699,-0.09522,,,-0.10348,0.037823,-0.00902,,,-0.01017,,-0.08616,-0.0357,-0.0188,0.002068,
2012-08-20,0.018679,-0.00262,-0.01597,,-0.01434,,,,-0.04,,-0.02777,-0.09258,,,-0.10348,0.033785,-0.00801,,,-0.01476,,-0.08568,-0.05635,-0.01501,0.001856,
2012-08-21,0.020649,-0.00295,-0.01312,,-0.01469,,,,-0.06016,,-0.03066,-0.07921,,,-0.1033,0.036586,-0.00467,,,-0.00931,,-0.07507,-0.05223,-0.01804,0.006279,
2012-08-22,0.020834,-0.00229,-0.0167,,-0.01261,,,,-0.03366,,-0.03692,-0.07971,,,-0.1033,0.043421,-0.00233,,,-0.00815,,-0.08273,-0.05949,-0.01804,0.009756,
2012-08-23,0.03329,-0.00065,-0.01792,,-0.00852,,,,-0.02922,,-0.04086,-0.07682,,,-0.10663,0.056742,-0.00099,,,0.000998,,-0.09464,-0.05165,-0.00594,0.009153,
2012-08-24,0.023715,0.000326,-0.02462,,-0.01225,,,,-0.0223,,-0.05278,-0.07437,,,-0.10663,0.06745,-0.00165,,,0.004313,,-0.10672,-0.04937,-0.00216,0.010164,
2012-08-27,0.025707,0.001625,-0.02299,,-0.00543,,,,-0.02885,,-0.04742,-0.06307,,,-0.10663,0.051523,-0.00066,,,0.019909,,-0.10225,-0.05391,-0.00216,0.008406,
2012-08-28,0.020093,0.000975,-0.02712,,-0.00805,,,,-0.04328,,-0.05884,-0.07599,,,-0.10742,0.034909,-0.00362,,,0.020046,,-0.10951,-0.06559,-0.01048,0.003371,
2012-08-29,0.025259,0.001624,-0.02417,,-0.01072,,,,-0.06984,,-0.05694,-0.07221,,,-0.10821,0.02731,0.00198,,,-0.00213,,-0.12719,-0.08123,-0.01652,-0.00545,
2012-08-30,0.025534,0.001627,-0.02222,,-0.00521,,,,-0.08365,,-0.05123,-0.0673,,,-0.10742,0.038958,0.00429,,,0.000231,,-0.11528,-0.07506,-0.00878,0.003203,
2012-08-31,0.02314,-0.0013,-0.02431,,-0.00377,,,,-0.08102,,-0.04219,-0.07299,,,-0.10742,0.029044,0.00033,,,-0.00023,,-0.10604,-0.07679,-0.00802,0.000801,
2012-09-03,0.027149,0.002928,-0.02277,,-0.00454,,,,-0.08759,,-0.03325,-0.0585,,,-0.10663,0.042262,0.003624,,,0.020465,,-0.09773,-0.06675,-0.00195,0.009377,
2012-09-04,0.02608,0.003896,-0.01872,,-0.00665,,,,-0.11257,,-0.03117,-0.06758,,,-0.10663,0.038843,0.002303,,,0.014209,,-0.10657,-0.06601,-0.00379,0.010827,
2012-09-05,0.023704,0.006169,-0.02582,,-0.01002,,,,-0.1196,,-0.04094,-0.07318,,,-0.10821,0.035575,0.003618,,,0.005424,,-0.11214,-0.08488,-0.0053,0.002782,
2012-09-06,0.040446,0.010369,-0.03161,,-0.00671,,,,-0.12496,,-0.03462,-0.08429,,,-0.10821,0.021325,0.008838,,,0.018911,,-0.10594,-0.07828,-0.01136,-0.00162,
2012-09-07,0.025725,0.011666,-0.03083,,-0.00212,,,,-0.10419,,-0.03613,-0.08075,,,-0.10821,0.015268,0.015057,,,0.026579,,-0.10561,-0.08245,-0.01168,0.000166,
2012-09-10,0.019633,0.018423,-0.02893,,-0.00583,,,,-0.04631,,-0.03354,-0.08724,,,-0.10978,0.017096,0.024155,,,0.044674,,-0.09199,-0.06123,-0.00152,-0.00352,
2012-09-11,0.01879,0.020725,-0.03131,,-0.00464,,,,-0.00912,,-0.03393,-0.09455,,,-0.10978,0.016858,0.020612,,,0.045147,,-0.08493,-0.06037,0.000758,-0.00433,
2012-09-12,0.022232,0.022345,-0.03104,,-0.00282,,,,0.023717,,-0.02926,-0.08804,,,-0.11056,0.015454,0.021474,,,0.039629,,-0.08118,-0.06327,0.000863,-0.00604,
2012-09-13,0.024422,0.020091,-0.02775,,-0.00707,,,,0.026549,,-0.03019,-0.07932,,,-0.11056,0.026333,0.019583,,,0.034667,,-0.09621,-0.05842,0.003887,0.000959,
2012-09-14,0.020963,0.03046,-0.02579,,0.023597,,,,0.045552,,-0.01458,-0.07802,,,-0.11056,0.032755,0.031962,,,0.051777,,-0.09092,-0.03689,0.022727,0.010078,
2012-09-17,0.016212,0.019589,-0.03207,,-0.00315,,,,0.045704,,0.007029,-0.09758,,,-0.11056,0.030443,0.023138,,,0.036735,,-0.08763,-0.05106,0.028788,0.000099,
2012-09-18,0.017726,0.015113,-0.03221,,-0.00384,,,,0.064717,,-0.01224,-0.11023,,,-0.11056,0.00646,0.015848,,,0.029206,,-0.0854,-0.06924,0.020518,-0.01437,
2012-09-19,0.024878,0.017053,-0.02974,,0.003339,,,,0.075686,,-0.02281,-0.09799,,,-0.08491,0.017519,0.021236,,,0.02987,,-0.09505,-0.06824,0.020518,-0.00916,
2012-09-20,0.015491,0.013853,-0.02213,,-0.00259,,,,0.056673,,-0.04737,-0.09474,,,-0.08227,0.015435,0.017116,,,0.013211,,-0.09556,-0.08424,0.009354,-0.00563,
2012-09-21,0.022407,0.014175,-0.02268,,-0.00242,,,,0.046435,,-0.04204,-0.10482,,,-0.08227,-0.0028,0.021236,,,0.019747,,-0.10557,-0.07497,0.005687,-0.0175,
2012-09-24,0.016674,0.012597,-0.0265,,-0.00338,,,,0.044973,,-0.05092,-0.09621,,,-0.07781,-0.01329,0.018442,,,0.003826,,-0.12675,-0.08814,0.00043,-0.02485,
2012-09-25,0.017614,0.011305,-0.02522,,-0.00185,,,,0.071324,,-0.04584,-0.07903,,,-0.07781,-0.02064,0.020668,,,0.005876,,-0.13909,-0.07373,-0.00182,-0.01649,
2012-09-26,0.020628,0.012258,-0.0266,,0.002116,,,,0.062477,,-0.04324,-0.08579,,,-0.09416,-0.01002,0.022821,,,0.009332,,-0.13993,-0.08169,-0.00858,-0.0202,
2012-09-27,0.025623,0.012597,-0.03137,,-0.00042,,,,0.073567,,-0.03727,-0.08489,,,-0.09336,-0.00506,0.022258,,,0.015515,,-0.13692,-0.08193,-0.0176,-0.02639,
2012-09-28,0.032584,0.017119,-0.03147,,0.00737,,,,0.080961,,-0.02156,-0.08281,,,-0.09336,0.002574,0.026032,,,0.039308,,-0.12739,-0.07521,-0.01609,-0.02576,
2012-10-08,0.009497,0.012613,-0.02738,,-0.00093,,,,0.086137,,-0.04128,-0.07946,,,-0.09112,-0.01171,0.018471,,,0.019654,,-0.11722,-0.08479,-0.02778,-0.02333,
2012-10-09,0.012491,0.012953,-0.03047,,-0.00152,,,,0.107579,,-0.0422,-0.07167,,,-0.08788,0.00259,0.019714,,,0.048694,,-0.11616,-0.06778,-0.02105,-0.02032,
2012-10-10,0.016746,0.012029,-0.02689,,-0.00271,,,,0.132965,,-0.03184,-0.08445,,,-0.09148,0.010162,0.012759,,,0.043416,,-0.11016,-0.06443,-0.01581,-0.01343,
2012-10-11,0.023385,0.009766,-0.02213,,-0.00102,,,,0.127808,,-0.03478,-0.07255,,,-0.087,0.011501,0.01248,,,0.043363,,-0.10579,-0.05509,-0.01955,-0.01579,
2012-10-12,0.017235,0.008138,-0.01945,,0.003564,,,,0.140331,,-0.02547,-0.07809,,,-0.087,0.010633,0.0128,,,0.034427,,-0.10511,-0.06214,-0.01581,-0.01921,
2012-10-15,0.011245,0.010137,-0.02307,,-0.00017,,,,0.117241,,-0.03821,-0.09483,,,-0.0921,-0.0035,0.009646,,,0.025241,,-0.10091,-0.06084,-0.02553,-0.01953,
2012-10-16,0.015795,0.010458,-0.01543,,0.001022,,,,0.119419,,-0.03859,-0.09144,,,-0.08371,0.009433,0.011897,,,0.030943,,-0.09569,-0.05389,-0.02179,-0.00752,
2012-10-17,0.011819,0.010137,-0.00501,,0.00145,,,,0.124731,,-0.0331,-0.08577,,,-0.08584,0.007093,0.00934,,,0.034286,,-0.09924,-0.05461,-0.02628,-0.00614,
2012-10-18,0.013494,0.010763,0.033206,,0.002372,,,,0.131183,,-0.02837,-0.07129,,,-0.08458,0.018315,0.012841,,,0.043319,,-0.0994,-0.05461,-0.03301,-0.00389,
2012-10-19,0.011701,0.010763,0.033047,,-0.00508,,,,0.124014,,-0.02979,-0.06559,,,-0.08458,0.061978,0.007085,,,0.033527,,-0.11133,-0.06371,-0.01985,-0.00174,
2012-10-22,0.01266,0.00915,0.033451,,-0.00268,,,,0.112857,,-0.03688,-0.05714,,,-0.08458,0.058168,0.004854,,,0.024896,,-0.1105,-0.06506,-0.01985,-0.00258,
2012-10-23,0.014864,0.006867,0.038386,,-0.00415,,,,0.114286,,-0.02997,-0.06596,,,-0.08394,0.073653,-0.00032,,,0.021001,,-0.11322,-0.06482,-0.01909,-0.00522,
2012-10-24,0.017193,0.00654,0.041194,,0.000349,,,,0.148571,,-0.0225,-0.06003,,,-0.0846,0.080593,-0.0013,,,0.020547,,-0.11717,-0.05309,-0.02211,-0.00563,
2012-10-25,0.023565,0.007199,0.04939,,0.001923,,,,0.155,,-0.01571,-0.06346,,,-0.08294,0.082894,0.001961,,,0.037985,,-0.11489,-0.05309,-0.01909,-0.00476,
2012-10-26,0.010858,0.004254,0.04939,,-0.0042,,,,0.148571,,-0.0181,-0.06593,,,-0.09147,0.068052,-0.00099,,,0.031172,,-0.14114,-0.04366,-0.02347,-0.01873,
2012-10-29,0.014992,0.007218,0.047619,,-0.00158,,,,0.130714,,-0.04571,-0.05146,,,-0.07943,0.073811,0.002645,,,0.029198,,-0.14543,-0.05067,-0.0364,-0.01868,
2012-10-30,0.011536,0.006266,0.045433,,0.000888,,,,0.117857,,-0.04571,-0.04236,,,-0.07943,0.074417,0.007309,,,0.024084,,-0.14307,-0.05073,-0.0301,-0.01667,
2012-10-31,0.013908,0.00791,0.051398,,0.003537,,,,0.117857,,-0.06957,-0.038,,,-0.07943,0.074242,0.01194,,-0.05259,0.038639,,-0.14265,-0.03901,-0.02503,-0.01383,
2012-11-01,0.030072,0.009565,0.050964,,0.0053,,,,0.11746,,-0.06815,-0.01752,,,-0.06832,0.088,0.01194,,-0.03921,0.043103,,-0.13759,-0.04221,-0.02274,-0.00479,
2012-11-02,0.017404,0.010884,0.05053,,0.00371,,,,0.118871,,-0.05483,-0.01907,,,-0.08138,0.077231,0.011901,,-0.03523,0.035789,,-0.13826,-0.03902,-0.0235,-0.0201,
2012-11-05,0.01609,0.010905,0.058229,,-0.0025,,,,0.092096,,-0.05463,-0.03317,,,-0.08386,0.066979,0.006977,,-0.04204,0.014225,,-0.14189,-0.08368,-0.02532,-0.02958,
2012-11-06,0.019797,0.011236,0.056019,,0.001073,,,,0.092096,,-0.06516,-0.11551,,,-0.08457,0.076535,0.012604,,-0.04836,0.013976,,-0.13384,-0.08025,-0.01756,-0.02192,
2012-11-07,0.028003,0.011897,0.059015,,0.003383,,,,0.076289,,-0.06288,-0.01921,,,-0.0803,0.080158,0.016252,,-0.0455,0.027651,,-0.13374,-0.06494,-0.01282,-0.01869,
2012-11-08,0.018371,0.011589,0.057114,,-0.00108,,,,0.051877,,-0.06708,-0.02573,,,-0.07907,0.078261,0.015641,,-0.04996,0.012155,,-0.13968,-0.07235,-0.01382,-0.01775,
2012-11-09,0.020407,0.010596,0.054484,,0.005204,,,,0.064164,,-0.07738,-0.02677,,,-0.08225,0.071746,0.030616,,-0.04065,0.026538,,-0.13588,-0.07086,-0.00923,-0.0256,
2012-11-12,0.018055,0.007621,0.05696,,-0.00874,,,,0.033003,,-0.08477,-0.04221,,,-0.09542,0.076872,0.018729,,-0.0372,0.012984,,-0.14133,-0.07654,-0.01076,-0.04637,
2012-11-13,0.014038,0.014579,0.053563,,0.00144,,,,0.037624,,-0.09169,-0.14189,,,-0.10126,0.086041,0.026421,,-0.03423,0.018642,,-0.1457,-0.06957,-0.01458,-0.03259,
2012-11-14,0.020076,0.015252,0.054155,,0.003591,,,,0.033663,,-0.088,-0.13074,,,-0.09443,0.110062,0.028763,,-0.03228,0.018791,,-0.13332,-0.07852,-0.01135,-0.02367,
2012-11-15,0.019475,0.016545,0.057878,,0.002875,,,,0.020779,,-0.08615,-0.13108,,,-0.08451,0.12691,0.027759,,-0.02915,0.025239,,-0.12676,-0.06988,-0.00982,-0.00805,
2012-11-16,0.014669,0.017538,0.058756,,0.003414,,,,0.02987,,-0.09119,-0.14336,,,-0.09709,0.115282,0.029431,,-0.02821,0.025408,,-0.13152,-0.0716,-0.0169,-0.01994,
2012-11-19,0.01826,0.009868,0.064007,,-0.00054,,,,0.010256,,-0.08861,-0.13141,,,-0.08877,0.134454,0.023746,,-0.04555,0.029053,,-0.12938,-0.06691,-0.01427,-0.0131,
2012-11-20,0.019039,0.009539,0.06446,,0.002132,,,,0.005769,,-0.08394,-0.13449,,,-0.0856,0.135798,0.025461,,-0.04699,0.030711,,-0.12512,-0.06148,-0.01274,-0.00889,
2012-11-21,0.014667,0.00791,0.062324,,-0.00196,,,,0.014103,,-0.09279,-0.12843,,,-0.08062,0.129628,0.023866,,-0.02976,0.024462,,-0.12561,-0.06601,-0.01886,-0.00688,
2012-11-22,0.01578,0.008256,0.063825,,0.001071,,,,0.017949,,-0.08106,-0.12466,,,-0.08636,0.130297,0.024874,,-0.03018,0.035184,,-0.12647,-0.0611,-0.0158,-0.00575,
2012-11-23,0.01611,0.008587,0.067143,,-0.00375,,,,0.016667,,-0.08012,-0.11807,,,-0.08259,0.130523,0.023866,,-0.02435,0.029474,,-0.13112,-0.05753,-0.01265,-0.00854,
2012-11-26,0.016944,0.010554,0.072368,,0.002499,,,,0.00158,,-0.06932,-0.13056,,,-0.07852,0.126355,0.029244,,-0.01921,0.029796,,-0.13095,-0.04716,-0.00959,-0.00578,
2012-11-27,0.016494,0.011214,0.071897,,0.001957,,,,-0.00916,,-0.06813,-0.13048,,,-0.07877,0.120984,0.025839,,-0.02383,0.017617,,-0.13833,-0.05202,-0.01112,-0.00896,
2012-11-28,0.015586,0.011214,0.069725,,0.001424,,,,-0.01485,,-0.07,-0.13572,,,-0.07877,0.112787,0.025546,,-0.02414,0.009996,,-0.13972,-0.05595,-0.01342,-0.01318,
2012-11-29,0.01393,0.011221,0.06797,,0.003564,,,,-0.02306,,-0.06906,-0.14104,,,-0.07977,0.104262,0.023866,,-0.02833,0.008287,,-0.14269,-0.05914,-0.01342,-0.01523,
2012-11-30,0.010931,0.014521,0.067995,,0.015146,,,,-0.03318,,-0.06203,-0.14448,,,-0.07958,0.101026,0.028283,,-0.02549,0.01275,,-0.13174,-0.04716,-0.00959,-0.01569,
2012-12-03,0.0102,0.014173,0.068284,,0.007527,-0.01765,,,-0.01675,,-0.03888,-0.1374,,,-0.0771,0.110244,0.029244,,-0.01403,0.022344,,-0.11739,-0.0316,0.002125,-0.01592,
2012-12-04,0.004377,0.010877,0.064838,,0.005524,-0.03204,,,-0.01359,,-0.0463,-0.14948,,,-0.07772,0.097606,0.027656,,-0.01247,0.028594,,-0.11396,-0.04368,-0.00401,-0.02236,
2012-12-05,0.006602,0.011589,0.06771,,0.008309,-0.01923,,,-0.00284,,-0.0561,-0.14818,,,-0.07112,0.096499,0.025338,,0.00102,0.041183,,-0.11107,-0.04146,,-0.02251,
2012-12-06,0.005732,0.009927,0.071885,,0.004448,-0.01218,,,-0.00158,,-0.05068,-0.14719,,,-0.06729,0.086349,0.027458,,0.002313,0.037959,,-0.11009,-0.02293,,-0.02221,
2012-12-07,0.006815,0.006618,0.067986,,0.000262,-0.00702,,,0.006003,,-0.0589,-0.14133,,,-0.06729,0.078577,0.023051,,0.008756,0.032506,,-0.11313,-0.02675,0.000854,-0.02444,
2012-12-10,0.007623,0.024204,0.06243,,0.010039,0.002549,,,0.024961,,-0.03881,-0.15808,,,-0.06773,0.08,0.035932,,0.021124,0.052836,,-0.10165,-0.01916,,-0.0307,
2012-12-11,0.000299,0.0222,0.062666,,0.006343,-0.01205,,,0.024961,,-0.03936,-0.14963,,,-0.06773,0.078425,0.036887,,0.015534,0.045137,,-0.09868,-0.02204,,-0.02984,
2012-12-12,0.009132,0.021956,0.059229,,0.007834,-0.02072,,,0.024961,,-0.04255,-0.1536,,,-0.07936,0.060671,0.037225,,0.014134,0.04236,,-0.09841,-0.03172,,-0.04071,
2012-12-13,0.0042,0.023635,0.060885,,0.007866,-0.03168,,,0.023697,,-0.05604,-0.15635,,,-0.07505,0.059605,0.037902,,0.014093,0.04103,,-0.10139,-0.03048,,-0.04598,
2012-12-14,0.041006,0.025632,0.061112,,0.009439,-0.05245,,,0.029827,,-0.05332,-0.1479,,,-0.07129,0.077525,0.037563,,0.033028,0.04694,,-0.0994,-0.03595,0.00874,-0.04022,
2012-12-17,0.041218,0.024917,0.062444,,0.007656,-0.03346,,,0.039375,,-0.03882,-0.14797,,,-0.06767,0.07442,0.037225,,0.045019,0.05529,,-0.08673,-0.01262,,-0.03693,
2012-12-18,0.047821,0.019601,0.062444,,0.006249,-0.02973,,,0.050625,,-0.0361,-0.16058,,,-0.07264,0.074961,0.037563,,0.041129,0.059275,,-0.0807,-0.01788,0.013778,-0.0365,
2012-12-19,0.044052,0.017299,0.06201,,0.007514,-0.01312,,,0.0475,,-0.03837,-0.17368,,,-0.07899,0.066036,0.034856,,0.04122,0.05295,,-0.08236,-0.02094,,-0.04224,
2012-12-20,0.04253,0.014647,0.059467,,0.007607,-0.00516,,,0.040625,,-0.04199,-0.18506,,,-0.0803,0.066985,0.037225,,0.033599,0.039503,,-0.08502,-0.03088,,-0.05062,
2012-12-21,0.043828,0.014314,0.056727,,0.002123,-0.01254,,,0.049375,,-0.04426,-0.18651,,,-0.08078,0.09018,0.033841,,0.034925,0.044969,,-0.08236,-0.03041,0.011645,-0.04775,
2012-12-24,0.047252,0.016611,0.052022,,0.009039,-0.00607,,,0.045,,-0.04517,-0.17052,,,-0.07413,0.091802,0.033164,,0.033841,0.043927,,-0.08303,-0.024,,-0.04199,
2012-12-25,0.042885,0.017964,0.049079,,0.010282,0.001631,,,0.046677,,-0.03746,-0.1826,,,-0.07277,0.088889,0.032487,,0.053938,0.052455,,-0.08608,-0.01765,,-0.04311,
2012-12-26,0.043535,0.018297,0.048687,,0.011323,0.000148,,,0.060278,,-0.03738,-0.17941,,,-0.07277,0.093016,0.031134,,0.058887,0.054783,,-0.08344,-0.0152,,-0.04573,
2012-12-27,0.04585,0.019601,0.048746,,0.013216,0.007729,,,0.078825,,-0.03358,-0.16899,,,-0.06692,0.101905,0.032487,,0.062125,0.068406,,-0.07795,-0.00982,,-0.04022,
2012-12-28,0.048204,0.018272,0.049177,,0.015859,0.005499,,,0.077589,,-0.03358,-0.16725,,,-0.07103,0.117114,0.032149,,0.059831,0.069165,,-0.07678,-0.0152,0.017308,-0.03351,
2012-12-31,0.047308,0.01826,0.048543,,0.015101,0.010876,,,0.102154,,-0.02787,-0.17793,,,-0.07533,0.11776,0.031472,,0.070213,0.079164,,-0.07578,-0.0086,0.02057,-0.03062,
2013-01-04,0.047521,0.019256,0.048295,,0.015219,0.049881,,,0.119142,,-0.03002,-0.18219,,,-0.0684,0.108911,0.030405,,0.069201,0.06985,,-0.06969,-0.01563,0.030591,-0.02981,
2013-01-07,0.045462,0.016279,0.048724,,0.012863,0.083832,,,0.121593,,-0.02775,-0.15747,,,-0.07252,0.096739,0.026351,,0.061838,0.043712,,-0.05298,-0.01409,0.037311,-0.03133,
2013-01-08,0.044803,0.014628,0.046421,,0.013468,0.087935,,,0.11608,,-0.04317,-0.15381,,,-0.07923,0.086548,0.025381,,0.055536,0.029078,,-0.04481,-0.02972,0.033316,-0.03332,
2013-01-09,0.04617,0.013621,0.046848,,0.012161,0.097506,,,0.112404,,-0.05595,-0.14489,,,-0.07886,0.076123,0.022673,,0.054735,0.029811,,-0.04795,-0.03393,0.032317,-0.0344,
2013-01-10,0.044251,0.014295,0.0426,,0.013865,0.101441,,,0.108729,,-0.05463,-0.15273,,,-0.06679,0.081811,0.025719,,0.057755,0.029611,,-0.04711,-0.04246,0.035174,-0.03323,
2013-01-11,0.043248,0.014276,0.042173,,0.012252,0.083433,,,0.09464,,-0.06079,-0.15584,,,-0.06959,0.064972,0.025676,,0.046924,0.029415,,-0.05602,-0.04337,0.029775,-0.0422,
2013-01-14,0.04454,0.013298,0.036746,,0.013343,0.102764,,,0.101979,,-0.05632,-0.13299,,,-0.06741,0.07018,0.034237,,0.045093,0.021138,,-0.06107,-0.03364,0.026826,-0.03226,
2013-01-15,0.045095,0.014047,0.034943,,0.008165,0.129202,,,0.096677,,-0.04669,-0.13366,,,-0.06517,0.075697,0.027458,,0.049645,0.020109,,-0.06539,-0.04091,0.028367,-0.02882,
2013-01-16,0.039254,0.011682,0.03133,,0.007821,0.117947,,,0.079518,,-0.04848,-0.13431,,,-0.0694,0.077694,0.027458,,0.035526,0.016459,,-0.06404,-0.04568,0.021554,-0.02827,
2013-01-17,0.03622,0.013052,0.029407,,0.007066,0.12545,,,0.080723,,-0.04937,-0.12883,,,-0.06977,0.073559,0.024788,,0.033406,0.02123,,-0.06926,-0.03886,0.021554,-0.02868,
2013-01-18,0.037854,0.013694,0.029545,,0.010054,0.127701,,,0.104819,,-0.03722,-0.13497,,,-0.0681,0.069007,0.028814,,0.046458,0.032906,,-0.06796,-0.02514,0.029185,-0.03026,
2013-01-21,0.031728,0.014028,0.027289,,0.009006,0.122907,,,0.13012,,-0.03677,-0.13668,,,-0.06567,0.068144,0.030847,,0.053326,0.02505,,-0.07377,-0.03068,0.030729,-0.01068,
2013-01-22,0.033298,0.013703,0.025626,,0.01105,0.112932,,,0.121687,,-0.03506,-0.13418,,,-0.06474,0.075327,0.031525,,0.049538,0.031937,,-0.07346,-0.03955,0.029094,-0.00961,
2013-01-23,0.033514,0.013369,0.024216,,0.010176,0.103993,,,0.127108,,-0.02432,-0.13234,,,-0.06549,0.08103,0.031186,,0.059788,0.032927,,-0.07898,-0.02943,0.029502,-0.01142,
2013-01-24,0.025962,0.01374,0.021067,,0.011742,0.093379,,,0.116879,,-0.03157,-0.14311,,,-0.07444,0.071111,0.029442,,0.066114,0.019346,,-0.07763,-0.0331,0.03227,-0.02239,
2013-01-25,0.029964,0.014075,0.021037,,0.015887,0.088183,,,0.123481,,-0.02466,-0.14083,,,-0.07369,0.069206,0.03204,,0.071845,0.017348,,-0.08051,-0.01839,0.031271,-0.02104,
2013-01-28,0.028865,0.011737,0.020645,,0.011219,0.101544,,,0.111078,,-0.01649,-0.1304,,,-0.07568,0.064762,0.02968,,0.070789,0.016378,,-0.09201,-0.01425,0.031133,-0.02106,
2013-01-29,0.030386,0.017114,0.022106,,0.013382,0.169091,,,0.119405,,-0.00846,-0.13091,,,-0.07251,0.062862,0.029342,,0.069551,0.028512,,-0.08788,-0.01303,0.032582,-0.02443,
2013-01-30,0.033061,0.018767,0.021747,,0.01352,0.176514,,,0.128327,,-0.00257,-0.1197,,,-0.07027,0.066772,0.031933,,0.082992,0.037897,,-0.08031,-0.01029,0.037242,-0.02122,
2013-01-31,0.037285,0.020415,0.024553,,0.016035,0.179483,,,0.123569,,0.000151,-0.10699,,,-0.06785,0.078495,0.041541,,0.085666,0.035592,,-0.07184,-0.00914,0.036655,-0.01067,
2013-02-01,0.021015,0.018097,0.02413,,0.013974,0.176601,,,0.131301,,0.003768,-0.12447,,,-0.0707,0.080237,0.035846,,0.090174,0.037422,,-0.0662,-0.00709,0.034437,-0.0123,
2013-02-04,0.034498,0.02815,0.04615,,0.016246,0.206257,,,0.141413,,0.02754,-0.12353,,,-0.06909,0.127813,0.036667,,0.107307,0.049118,,-0.06526,0,0.041639,-0.00609,
2013-02-05,0.032881,0.025874,0.042771,,0.016129,0.210706,,,0.137844,,0.024831,-0.12204,,,-0.07188,0.113476,0.03172,,0.099399,0.048337,,-0.06822,-0.00045,0.037333,-0.01145,
2013-02-06,0.031182,0.025202,0.042349,,0.015601,0.214413,,,0.224089,,0.041084,-0.11904,,,-0.07251,0.111301,0.032107,,0.085429,0.045898,,-0.06548,0.001364,0.032716,-0.01435,
2013-02-07,0.033056,0.021841,0.040659,,0.010514,0.199585,,,0.205651,,0.036117,-0.12328,,,-0.07568,0.104777,0.023746,,0.082003,0.033398,,-0.07953,0.001591,0.02579,-0.02195,
2013-02-08,0.021187,0.022177,0.038547,,0.012888,0.206999,,,0.205651,,0.045147,-0.15698,,,-0.07474,0.106641,0.02709,,0.126812,0.034766,,-0.07868,0.010227,0.021943,-0.0224,
2013-02-18,0.021679,0.027365,0.032438,,0.009124,0.20255,,,0.180074,,0.028507,-0.1731,,,-0.08156,0.095031,0.027806,,0.092357,0.034105,,-0.08553,0.005198,0.024795,-0.02504,
2013-02-19,0.02965,0.024746,0.032438,,0.0077,0.191499,,,0.170558,,0.012135,-0.16776,,,-0.07691,0.101589,0.025461,,0.083256,0.025908,,-0.08268,0.005455,0.024341,-0.02054,
2013-02-20,0.024608,0.02444,0.033308,,0.009806,0.19372,,,0.167584,,0.014382,-0.17125,,,-0.08175,0.103246,0.023451,,0.077628,0.024573,,-0.07712,0.012874,0.026058,-0.01631,
2013-02-21,0.015698,0.025051,0.03129,,0.006904,0.159656,,,0.131301,,-0.00629,-0.1796,,,-0.0879,0.090485,0.014141,,0.052548,-0.00397,,-0.07729,-0.00948,0.017585,-0.02315,
2013-02-22,0.023609,0.025377,0.036715,,0.006815,0.151511,,,0.110483,,-0.00809,-0.15792,,,-0.08404,0.094835,0.015825,,0.042374,0.013016,,-0.06527,-0.00902,0.017585,-0.01773,
2013-02-25,0.024237,0.023072,0.033328,,0.005793,0.153107,,,0.096803,,-0.00421,-0.18396,,,-0.09412,0.072756,0.012479,,0.034222,0.00634,,-0.06162,-0.00651,0.014358,-0.03584,
2013-02-26,0.021867,0.022414,0.032375,,0.006145,0.138971,,,0.089071,,-0.01548,-0.18166,,,-0.09345,0.065827,0.013491,,0.034715,-0.00214,,-0.06941,-0.01558,0.009496,-0.04041,
2013-02-27,0.023667,0.022727,0.034968,,0.007874,0.140698,,,0.090855,,-0.02449,-0.18364,,,-0.09353,0.061818,0.013828,,0.033837,0.004995,,-0.07187,-0.02082,0.006419,-0.04432,
2013-02-28,0.020973,0.023135,0.035818,,0.008389,0.148629,,,0.106914,,-0.01773,-0.17998,,,-0.08791,0.063162,0.012479,,0.05,0.015005,,-0.06546,-0.01474,0.007665,-0.04501,
2013-03-01,0.016573,0.020167,0.035393,,0.004944,0.141336,,,0.086691,,-0.02044,-0.1719,,,-0.09328,0.050974,0.004399,,0.041572,-0.00818,,-0.06356,-0.02036,0.006127,-0.04532,
2013-03-04,0.02292,0.017073,0.036349,,0.003201,0.110868,,,0.063494,,-0.02404,-0.17899,,,-0.09227,0.063356,0.014261,,0.021143,-0.0052,,-0.06802,-0.02289,0.001736,-0.02756,
